Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,NoteRef
SQGDP2-1,32000,Nevada,2013Q1,Millions of current dollars,6,132329.3,
SQGDP2-1,32000,Nevada,2012Q4,Millions of current dollars,6,129949.7,
SQGDP2-1,32000,Nevada,2012Q3,Millions of current dollars,6,130442.4,
SQGDP2-1,32000,Nevada,2023Q4,Millions of current dollars,6,260365.6,
SQGDP2-1,32000,Nevada,2023Q3,Millions of current dollars,6,256390.9,
SQGDP2-1,32000,Nevada,2023Q2,Millions of current dollars,6,250690.3,
SQGDP2-1,32000,Nevada,2023Q1,Millions of current dollars,6,246326.5,
SQGDP2-1,32000,Nevada,2022Q4,Millions of current dollars,6,241080.7,
SQGDP2-1,32000,Nevada,2022Q3,Millions of current dollars,6,236082.8,
SQGDP2-1,32000,Nevada,2022Q2,Millions of current dollars,6,231272.8,
SQGDP2-1,32000,Nevada,2022Q1,Millions of current dollars,6,221315.2,
SQGDP2-1,32000,Nevada,2021Q4,Millions of current dollars,6,215193.7,
SQGDP2-1,32000,Nevada,2021Q3,Millions of current dollars,6,207438.7,
SQGDP2-1,32000,Nevada,2021Q2,Millions of current dollars,6,198563.5,
SQGDP2-1,32000,Nevada,2021Q1,Millions of current dollars,6,187171.3,
SQGDP2-1,32000,Nevada,2020Q4,Millions of current dollars,6,181409.0,
SQGDP2-1,32000,Nevada,2020Q3,Millions of current dollars,6,177954.5,
SQGDP2-1,32000,Nevada,2020Q2,Millions of current dollars,6,157624.3,
SQGDP2-1,32000,Nevada,2020Q1,Millions of current dollars,6,187727.1,
SQGDP2-1,32000,Nevada,2019Q4,Millions of current dollars,6,189407.8,
SQGDP2-1,32000,Nevada,2019Q3,Millions of current dollars,6,186118.5,
SQGDP2-1,32000,Nevada,2019Q2,Millions of current dollars,6,182726.4,
SQGDP2-1,32000,Nevada,2019Q1,Millions of current dollars,6,180191.7,
SQGDP2-1,32000,Nevada,2018Q4,Millions of current dollars,6,175940.2,
SQGDP2-1,32000,Nevada,2018Q3,Millions of current dollars,6,172917.1,
SQGDP2-1,33000,New Hampshire,2018Q1,Millions of current dollars,6,83363.3,
SQGDP2-1,33000,New Hampshire,2012Q2,Millions of current dollars,6,67953.0,
SQGDP2-1,33000,New Hampshire,2012Q1,Millions of current dollars,6,67290.2,
SQGDP2-1,33000,New Hampshire,2011Q4,Millions of current dollars,6,67850.3,
SQGDP2-1,33000,New Hampshire,2011Q3,Millions of current dollars,6,66677.9,
SQGDP2-1,33000,New Hampshire,2011Q2,Millions of current dollars,6,66574.5,
SQGDP2-1,33000,New Hampshire,2011Q1,Millions of current dollars,6,65126.7,
SQGDP2-1,33000,New Hampshire,2010Q4,Millions of current dollars,6,65925.5,
SQGDP2-1,33000,New Hampshire,2010Q3,Millions of current dollars,6,65821.4,
SQGDP2-1,33000,New Hampshire,2010Q2,Millions of current dollars,6,65697.7,
SQGDP2-1,33000,New Hampshire,2010Q1,Millions of current dollars,6,63798.6,
SQGDP2-1,33000,New Hampshire,2017Q4,Millions of current dollars,6,82132.4,
SQGDP2-1,33000,New Hampshire,2017Q3,Millions of current dollars,6,82001.6,
SQGDP2-1,33000,New Hampshire,2017Q2,Millions of current dollars,6,80350.2,
SQGDP2-1,33000,New Hampshire,2017Q1,Millions of current dollars,6,80234.2,
SQGDP2-1,33000,New Hampshire,2016Q4,Millions of current dollars,6,80134.3,
SQGDP2-1,33000,New Hampshire,2016Q3,Millions of current dollars,6,80395.6,
SQGDP2-1,33000,New Hampshire,2016Q2,Millions of current dollars,6,79709.8,
SQGDP2-1,33000,New Hampshire,2016Q1,Millions of current dollars,6,78799.0,
SQGDP2-1,33000,New Hampshire,2015Q4,Millions of current dollars,6,79526.8,
SQGDP2-1,33000,New Hampshire,2015Q3,Millions of current dollars,6,77687.4,
SQGDP2-1,33000,New Hampshire,2015Q2,Millions of current dollars,6,77070.2,
SQGDP2-1,33000,New Hampshire,2015Q1,Millions of current dollars,6,75258.8,
SQGDP2-1,33000,New Hampshire,2014Q4,Millions of current dollars,6,75476.4,
SQGDP2-1,33000,New Hampshire,2014Q3,Millions of current dollars,6,73525.9,
SQGDP2-1,33000,New Hampshire,2014Q2,Millions of current dollars,6,73443.5,
SQGDP2-1,33000,New Hampshire,2014Q1,Millions of current dollars,6,71374.7,
SQGDP2-1,33000,New Hampshire,2013Q4,Millions of current dollars,6,71845.4,
SQGDP2-1,33000,New Hampshire,2013Q3,Millions of current dollars,6,71204.9,
SQGDP2-1,33000,New Hampshire,2013Q2,Millions of current dollars,6,70408.7,
SQGDP2-1,33000,New Hampshire,2013Q1,Millions of current dollars,6,70130.7,
SQGDP2-1,33000,New Hampshire,2012Q4,Millions of current dollars,6,69709.0,
SQGDP2-1,33000,New Hampshire,2012Q3,Millions of current dollars,6,68695.9,
SQGDP2-1,33000,New Hampshire,2023Q4,Millions of current dollars,6,117054.1,
SQGDP2-1,33000,New Hampshire,2023Q3,Millions of current dollars,6,115429.7,
SQGDP2-1,33000,New Hampshire,2023Q2,Millions of current dollars,6,113556.6,
SQGDP2-1,33000,New Hampshire,2023Q1,Millions of current dollars,6,111670.8,
SQGDP2-1,33000,New Hampshire,2022Q4,Millions of current dollars,6,110097.2,
SQGDP2-1,33000,New Hampshire,2022Q3,Millions of current dollars,6,108204.5,
SQGDP2-1,33000,New Hampshire,2022Q2,Millions of current dollars,6,106087.7,
SQGDP2-1,33000,New Hampshire,2022Q1,Millions of current dollars,6,102908.8,
SQGDP2-1,33000,New Hampshire,2021Q4,Millions of current dollars,6,104666.8,
SQGDP2-1,33000,New Hampshire,2021Q3,Millions of current dollars,6,100904.8,
SQGDP2-1,33000,New Hampshire,2021Q2,Millions of current dollars,6,99065.7,
SQGDP2-1,33000,New Hampshire,2021Q1,Millions of current dollars,6,93095.9,
SQGDP2-1,33000,New Hampshire,2020Q4,Millions of current dollars,6,92862.4,
SQGDP2-1,33000,New Hampshire,2020Q3,Millions of current dollars,6,90732.3,
SQGDP2-1,33000,New Hampshire,2020Q2,Millions of current dollars,6,82177.4,
SQGDP2-1,33000,New Hampshire,2020Q1,Millions of current dollars,6,90394.3,
SQGDP2-1,33000,New Hampshire,2019Q4,Millions of current dollars,6,88603.2,
SQGDP2-1,33000,New Hampshire,2019Q3,Millions of current dollars,6,88411.5,
SQGDP2-1,33000,New Hampshire,2019Q2,Millions of current dollars,6,87416.5,
SQGDP2-1,33000,New Hampshire,2019Q1,Millions of current dollars,6,87041.5,
SQGDP2-1,33000,New Hampshire,2018Q4,Millions of current dollars,6,84256.6,
SQGDP2-1,33000,New Hampshire,2018Q3,Millions of current dollars,6,84166.1,
SQGDP2-1,33000,New Hampshire,2018Q2,Millions of current dollars,6,83651.5,
SQGDP2-1,34000,New Jersey,2018Q2,Millions of current dollars,6,616596.6,
SQGDP2-1,34000,New Jersey,2018Q1,Millions of current dollars,6,610361.3,
SQGDP2-1,34000,New Jersey,2012Q2,Millions of current dollars,6,513992.5,
SQGDP2-1,34000,New Jersey,2012Q1,Millions of current dollars,6,511956.3,
SQGDP2-1,34000,New Jersey,2011Q4,Millions of current dollars,6,503543.9,
SQGDP2-1,34000,New Jersey,2011Q3,Millions of current dollars,6,495726.3,
SQGDP2-1,34000,New Jersey,2011Q2,Millions of current dollars,6,492352.4,
SQGDP2-1,34000,New Jersey,2011Q1,Millions of current dollars,6,485548.6,
SQGDP2-1,34000,New Jersey,2010Q4,Millions of current dollars,6,492309.4,
SQGDP2-1,34000,New Jersey,2010Q3,Millions of current dollars,6,493598.4,
SQGDP2-1,34000,New Jersey,2010Q2,Millions of current dollars,6,490176.8,
SQGDP2-1,34000,New Jersey,2010Q1,Millions of current dollars,6,488831.3,
SQGDP2-1,34000,New Jersey,2017Q4,Millions of current dollars,6,599742.8,
SQGDP2-1,34000,New Jersey,2017Q3,Millions of current dollars,6,593008.9,
SQGDP2-1,34000,New Jersey,2017Q2,Millions of current dollars,6,586145.5,
SQGDP2-1,34000,New Jersey,2017Q1,Millions of current dollars,6,581449.8,
SQGDP2-1,34000,New Jersey,2016Q4,Millions of current dollars,6,582829.1,
SQGDP2-1,34000,New Jersey,2016Q3,Millions of current dollars,6,579830.4,
SQGDP2-1,34000,New Jersey,2016Q2,Millions of current dollars,6,576787.7,
SQGDP2-1,34000,New Jersey,2016Q1,Millions of current dollars,6,575158.4,
SQGDP2-1,34000,New Jersey,2015Q4,Millions of current dollars,6,569255.7,
SQGDP2-1,34000,New Jersey,2015Q3,Millions of current dollars,6,569067.6,
SQGDP2-1,34000,New Jersey,2015Q2,Millions of current dollars,6,565774.9,
SQGDP2-1,34000,New Jersey,2015Q1,Millions of current dollars,6,559132.5,
SQGDP2-1,34000,New Jersey,2014Q4,Millions of current dollars,6,551621.2,
SQGDP2-1,34000,New Jersey,2014Q3,Millions of current dollars,6,547530.9,
SQGDP2-1,34000,New Jersey,2014Q2,Millions of current dollars,6,541546.7,
SQGDP2-1,34000,New Jersey,2014Q1,Millions of current dollars,6,534597.8,
SQGDP2-1,34000,New Jersey,2013Q4,Millions of current dollars,6,539151.3,
SQGDP2-1,34000,New Jersey,2013Q3,Millions of current dollars,6,533314.9,
SQGDP2-1,34000,New Jersey,2013Q2,Millions of current dollars,6,530993.5,
SQGDP2-1,34000,New Jersey,2013Q1,Millions of current dollars,6,533388.8,
SQGDP2-1,34000,New Jersey,2012Q4,Millions of current dollars,6,517184.0,
SQGDP2-1,34000,New Jersey,2012Q3,Millions of current dollars,6,521260.2,
SQGDP2-1,34000,New Jersey,2023Q4,Millions of current dollars,6,824890.9,
SQGDP2-1,34000,New Jersey,2023Q3,Millions of current dollars,6,815347.5,
SQGDP2-1,34000,New Jersey,2023Q2,Millions of current dollars,6,798048.4,
SQGDP2-1,34000,New Jersey,2023Q1,Millions of current dollars,6,789289.3,
SQGDP2-1,34000,New Jersey,2022Q4,Millions of current dollars,6,776527.8,
SQGDP2-1,34000,New Jersey,2022Q3,Millions of current dollars,6,763630.6,
SQGDP2-1,34000,New Jersey,2022Q2,Millions of current dollars,6,751781.6,
SQGDP2-1,34000,New Jersey,2022Q1,Millions of current dollars,6,733922.3,
SQGDP2-1,34000,New Jersey,2021Q4,Millions of current dollars,6,725296.9,
SQGDP2-1,34000,New Jersey,2021Q3,Millions of current dollars,6,699281.6,
SQGDP2-1,34000,New Jersey,2021Q2,Millions of current dollars,6,680473.8,
SQGDP2-1,34000,New Jersey,2021Q1,Millions of current dollars,6,669882.8,
SQGDP2-1,34000,New Jersey,2020Q4,Millions of current dollars,6,651689.6,
SQGDP2-1,34000,New Jersey,2020Q3,Millions of current dollars,6,640821.3,
SQGDP2-1,34000,New Jersey,2020Q2,Millions of current dollars,6,584774.5,
SQGDP2-1,34000,New Jersey,2020Q1,Millions of current dollars,6,652963.8,
SQGDP2-1,34000,New Jersey,2019Q4,Millions of current dollars,6,652244.7,
SQGDP2-1,34000,New Jersey,2019Q3,Millions of current dollars,6,648153.3,
SQGDP2-1,34000,New Jersey,2019Q2,Millions of current dollars,6,639395.6,
SQGDP2-1,34000,New Jersey,2019Q1,Millions of current dollars,6,633477.0,
SQGDP2-1,34000,New Jersey,2018Q4,Millions of current dollars,6,627942.3,
SQGDP2-1,34000,New Jersey,2018Q3,Millions of current dollars,6,622460.5,
SQGDP2-1,35000,New Mexico,2018Q1,Millions of current dollars,6,96783.2,
SQGDP2-1,35000,New Mexico,2012Q2,Millions of current dollars,6,88517.1,
SQGDP2-1,35000,New Mexico,2012Q1,Millions of current dollars,6,87855.5,
SQGDP2-1,35000,New Mexico,2011Q4,Millions of current dollars,6,88367.9,
SQGDP2-1,35000,New Mexico,2011Q3,Millions of current dollars,6,87538.5,
SQGDP2-1,35000,New Mexico,2011Q2,Millions of current dollars,6,87325.3,
SQGDP2-1,35000,New Mexico,2011Q1,Millions of current dollars,6,84992.3,
SQGDP2-1,35000,New Mexico,2010Q4,Millions of current dollars,6,86987.5,
SQGDP2-1,35000,New Mexico,2010Q3,Millions of current dollars,6,84612.8,
SQGDP2-1,35000,New Mexico,2010Q2,Millions of current dollars,6,84013.1,
SQGDP2-1,35000,New Mexico,2010Q1,Millions of current dollars,6,83836.9,
SQGDP2-1,35000,New Mexico,2017Q4,Millions of current dollars,6,94813.4,
SQGDP2-1,35000,New Mexico,2017Q3,Millions of current dollars,6,93399.0,
SQGDP2-1,35000,New Mexico,2017Q2,Millions of current dollars,6,92582.9,
SQGDP2-1,35000,New Mexico,2017Q1,Millions of current dollars,6,92044.9,
SQGDP2-1,35000,New Mexico,2016Q4,Millions of current dollars,6,91569.6,
SQGDP2-1,35000,New Mexico,2016Q3,Millions of current dollars,6,90630.1,
SQGDP2-1,35000,New Mexico,2016Q2,Millions of current dollars,6,90484.3,
SQGDP2-1,35000,New Mexico,2016Q1,Millions of current dollars,6,89219.9,
SQGDP2-1,35000,New Mexico,2015Q4,Millions of current dollars,6,90010.7,
SQGDP2-1,35000,New Mexico,2015Q3,Millions of current dollars,6,90871.6,
SQGDP2-1,35000,New Mexico,2015Q2,Millions of current dollars,6,91341.0,
SQGDP2-1,35000,New Mexico,2015Q1,Millions of current dollars,6,90894.5,
SQGDP2-1,35000,New Mexico,2014Q4,Millions of current dollars,6,93975.6,
SQGDP2-1,35000,New Mexico,2014Q3,Millions of current dollars,6,93458.1,
SQGDP2-1,35000,New Mexico,2014Q2,Millions of current dollars,6,92203.2,
SQGDP2-1,35000,New Mexico,2014Q1,Millions of current dollars,6,90456.5,
SQGDP2-1,35000,New Mexico,2013Q4,Millions of current dollars,6,89895.5,
SQGDP2-1,35000,New Mexico,2013Q3,Millions of current dollars,6,89111.8,
SQGDP2-1,35000,New Mexico,2013Q2,Millions of current dollars,6,88291.7,
SQGDP2-1,35000,New Mexico,2013Q1,Millions of current dollars,6,87794.2,
SQGDP2-1,35000,New Mexico,2012Q4,Millions of current dollars,6,86852.0,
SQGDP2-1,35000,New Mexico,2012Q3,Millions of current dollars,6,87499.2,
SQGDP2-1,35000,New Mexico,2023Q4,Millions of current dollars,6,143288.4,
SQGDP2-1,35000,New Mexico,2023Q3,Millions of current dollars,6,139818.7,
SQGDP2-1,35000,New Mexico,2023Q2,Millions of current dollars,6,136771.1,
SQGDP2-1,35000,New Mexico,2023Q1,Millions of current dollars,6,134225.9,
SQGDP2-1,35000,New Mexico,2022Q4,Millions of current dollars,6,132666.8,
SQGDP2-1,35000,New Mexico,2022Q3,Millions of current dollars,6,132260.9,
SQGDP2-1,35000,New Mexico,2022Q2,Millions of current dollars,6,129119.5,
SQGDP2-1,35000,New Mexico,2022Q1,Millions of current dollars,6,123829.2,
SQGDP2-1,35000,New Mexico,2021Q4,Millions of current dollars,6,120494.1,
SQGDP2-1,35000,New Mexico,2021Q3,Millions of current dollars,6,115301.0,
SQGDP2-1,35000,New Mexico,2021Q2,Millions of current dollars,6,111293.0,
SQGDP2-1,35000,New Mexico,2021Q1,Millions of current dollars,6,108038.9,
SQGDP2-1,35000,New Mexico,2020Q4,Millions of current dollars,6,103674.6,
SQGDP2-1,35000,New Mexico,2020Q3,Millions of current dollars,6,101717.6,
SQGDP2-1,35000,New Mexico,2020Q2,Millions of current dollars,6,94096.1,
SQGDP2-1,35000,New Mexico,2020Q1,Millions of current dollars,6,104653.9,
SQGDP2-1,35000,New Mexico,2019Q4,Millions of current dollars,6,105826.1,
SQGDP2-1,35000,New Mexico,2019Q3,Millions of current dollars,6,105087.5,
SQGDP2-1,35000,New Mexico,2019Q2,Millions of current dollars,6,103152.3,
SQGDP2-1,35000,New Mexico,2019Q1,Millions of current dollars,6,101218.1,
SQGDP2-1,35000,New Mexico,2018Q4,Millions of current dollars,6,100439.9,
SQGDP2-1,35000,New Mexico,2018Q3,Millions of current dollars,6,99560.8,
SQGDP2-1,35000,New Mexico,2018Q2,Millions of current dollars,6,98569.0,
SQGDP2-1,36000,New York,2018Q2,Millions of current dollars,6,1710142.5,
SQGDP2-1,36000,New York,2018Q1,Millions of current dollars,6,1686428.1,
SQGDP2-1,36000,New York,2012Q2,Millions of current dollars,6,1314448.1,
SQGDP2-1,36000,New York,2012Q1,Millions of current dollars,6,1286956.9,
SQGDP2-1,36000,New York,2011Q4,Millions of current dollars,6,1258652.3,
SQGDP2-1,36000,New York,2011Q3,Millions of current dollars,6,1243213.8,
SQGDP2-1,36000,New York,2011Q2,Millions of current dollars,6,1237927.0,
SQGDP2-1,36000,New York,2011Q1,Millions of current dollars,6,1243284.6,
SQGDP2-1,36000,New York,2010Q4,Millions of current dollars,6,1216770.8,
SQGDP2-1,36000,New York,2010Q3,Millions of current dollars,6,1218012.5,
SQGDP2-1,36000,New York,2010Q2,Millions of current dollars,6,1233180.8,
SQGDP2-1,36000,New York,2010Q1,Millions of current dollars,6,1203027.8,
SQGDP2-1,36000,New York,2017Q4,Millions of current dollars,6,1666598.5,
SQGDP2-1,36000,New York,2017Q3,Millions of current dollars,6,1625929.3,
SQGDP2-1,36000,New York,2017Q2,Millions of current dollars,6,1604891.4,
SQGDP2-1,36000,New York,2017Q1,Millions of current dollars,6,1601783.5,
SQGDP2-1,36000,New York,2016Q4,Millions of current dollars,6,1575422.2,
SQGDP2-1,36000,New York,2016Q3,Millions of current dollars,6,1556125.0,
SQGDP2-1,36000,New York,2016Q2,Millions of current dollars,6,1555741.6,
SQGDP2-1,36000,New York,2016Q1,Millions of current dollars,6,1540031.1,
SQGDP2-1,36000,New York,2015Q4,Millions of current dollars,6,1500448.4,
SQGDP2-1,36000,New York,2015Q3,Millions of current dollars,6,1513259.4,
SQGDP2-1,36000,New York,2015Q2,Millions of current dollars,6,1503797.7,
SQGDP2-1,36000,New York,2015Q1,Millions of current dollars,6,1476393.2,
SQGDP2-1,36000,New York,2014Q4,Millions of current dollars,6,1472337.8,
SQGDP2-1,36000,New York,2014Q3,Millions of current dollars,6,1448441.5,
SQGDP2-1,36000,New York,2014Q2,Millions of current dollars,6,1419278.7,
SQGDP2-1,36000,New York,2014Q1,Millions of current dollars,6,1398367.1,
SQGDP2-1,36000,New York,2013Q4,Millions of current dollars,6,1399768.7,
SQGDP2-1,36000,New York,2013Q3,Millions of current dollars,6,1369075.8,
SQGDP2-1,36000,New York,2013Q2,Millions of current dollars,6,1352333.9,
SQGDP2-1,36000,New York,2013Q1,Millions of current dollars,6,1337353.2,
SQGDP2-1,36000,New York,2012Q4,Millions of current dollars,6,1360387.9,
SQGDP2-1,36000,New York,2012Q3,Millions of current dollars,6,1336092.5,
SQGDP2-1,36000,New York,2023Q4,Millions of current dollars,6,2219939.7,
SQGDP2-1,36000,New York,2023Q3,Millions of current dollars,6,2206935.7,
SQGDP2-1,36000,New York,2023Q2,Millions of current dollars,6,2164220.7,
SQGDP2-1,36000,New York,2023Q1,Millions of current dollars,6,2139099.9,
SQGDP2-1,36000,New York,2022Q4,Millions of current dollars,6,2113397.8,
SQGDP2-1,36000,New York,2022Q3,Millions of current dollars,6,2084108.1,
SQGDP2-1,36000,New York,2022Q2,Millions of current dollars,6,2046467.7,
SQGDP2-1,36000,New York,2022Q1,Millions of current dollars,6,2040327.1,
SQGDP2-1,36000,New York,2021Q4,Millions of current dollars,6,2029413.3,
SQGDP2-1,36000,New York,2021Q3,Millions of current dollars,6,1950770.5,
SQGDP2-1,36000,New York,2021Q2,Millions of current dollars,6,1908189.9,
SQGDP2-1,36000,New York,2021Q1,Millions of current dollars,6,1849722.1,
SQGDP2-1,36000,New York,2020Q4,Millions of current dollars,6,1832055.1,
SQGDP2-1,36000,New York,2020Q3,Millions of current dollars,6,1800364.5,
SQGDP2-1,36000,New York,2020Q2,Millions of current dollars,6,1669039.7,
SQGDP2-1,36000,New York,2020Q1,Millions of current dollars,6,1828550.5,
SQGDP2-1,36000,New York,2019Q4,Millions of current dollars,6,1816680.1,
SQGDP2-1,36000,New York,2019Q3,Millions of current dollars,6,1798133.1,
SQGDP2-1,36000,New York,2019Q2,Millions of current dollars,6,1783815.5,
SQGDP2-1,36000,New York,2019Q1,Millions of current dollars,6,1751254.9,
SQGDP2-1,36000,New York,2018Q4,Millions of current dollars,6,1719853.5,
SQGDP2-1,36000,New York,2018Q3,Millions of current dollars,6,1726238.4,
SQGDP2-1,37000,North Carolina,2018Q1,Millions of current dollars,6,560184.3,
SQGDP2-1,37000,North Carolina,2012Q2,Millions of current dollars,6,441141.9,
SQGDP2-1,37000,North Carolina,2012Q1,Millions of current dollars,6,441998.4,
SQGDP2-1,37000,North Carolina,2011Q4,Millions of current dollars,6,431169.8,
SQGDP2-1,37000,North Carolina,2011Q3,Millions of current dollars,6,430114.0,
SQGDP2-1,37000,North Carolina,2011Q2,Millions of current dollars,6,432634.2,
SQGDP2-1,37000,North Carolina,2011Q1,Millions of current dollars,6,426242.5,
SQGDP2-1,37000,North Carolina,2010Q4,Millions of current dollars,6,428691.9,
SQGDP2-1,37000,North Carolina,2010Q3,Millions of current dollars,6,422413.2,
SQGDP2-1,37000,North Carolina,2010Q2,Millions of current dollars,6,420949.1,
SQGDP2-1,37000,North Carolina,2010Q1,Millions of current dollars,6,417074.8,
SQGDP2-1,37000,North Carolina,2017Q4,Millions of current dollars,6,556722.1,
SQGDP2-1,37000,North Carolina,2017Q3,Millions of current dollars,6,547393.4,
SQGDP2-1,37000,North Carolina,2017Q2,Millions of current dollars,6,542038.2,
SQGDP2-1,37000,North Carolina,2017Q1,Millions of current dollars,6,541086.9,
SQGDP2-1,37000,North Carolina,2016Q4,Millions of current dollars,6,537552.1,
SQGDP2-1,37000,North Carolina,2016Q3,Millions of current dollars,6,529640.8,
SQGDP2-1,37000,North Carolina,2016Q2,Millions of current dollars,6,524392.0,
SQGDP2-1,37000,North Carolina,2016Q1,Millions of current dollars,6,521552.4,
SQGDP2-1,37000,North Carolina,2015Q4,Millions of current dollars,6,513589.9,
SQGDP2-1,37000,North Carolina,2015Q3,Millions of current dollars,6,511981.5,
SQGDP2-1,37000,North Carolina,2015Q2,Millions of current dollars,6,507467.0,
SQGDP2-1,37000,North Carolina,2015Q1,Millions of current dollars,6,501651.3,
SQGDP2-1,37000,North Carolina,2014Q4,Millions of current dollars,6,490402.9,
SQGDP2-1,37000,North Carolina,2014Q3,Millions of current dollars,6,487236.8,
SQGDP2-1,37000,North Carolina,2014Q2,Millions of current dollars,6,478123.6,
SQGDP2-1,37000,North Carolina,2014Q1,Millions of current dollars,6,473419.3,
SQGDP2-1,37000,North Carolina,2013Q4,Millions of current dollars,6,470954.0,
SQGDP2-1,37000,North Carolina,2013Q3,Millions of current dollars,6,463704.6,
SQGDP2-1,37000,North Carolina,2013Q2,Millions of current dollars,6,455586.7,
SQGDP2-1,37000,North Carolina,2013Q1,Millions of current dollars,6,453540.3,
SQGDP2-1,37000,North Carolina,2012Q4,Millions of current dollars,6,446114.8,
SQGDP2-1,37000,North Carolina,2012Q3,Millions of current dollars,6,446997.5,
SQGDP2-1,37000,North Carolina,2023Q4,Millions of current dollars,6,815319.3,
SQGDP2-1,37000,North Carolina,2023Q3,Millions of current dollars,6,803480.2,
SQGDP2-1,37000,North Carolina,2023Q2,Millions of current dollars,6,783225.8,
SQGDP2-1,37000,North Carolina,2023Q1,Millions of current dollars,6,777326.7,
SQGDP2-1,37000,North Carolina,2022Q4,Millions of current dollars,6,756388.9,
SQGDP2-1,37000,North Carolina,2022Q3,Millions of current dollars,6,734339.0,
SQGDP2-1,37000,North Carolina,2022Q2,Millions of current dollars,6,720420.5,
SQGDP2-1,37000,North Carolina,2022Q1,Millions of current dollars,6,707899.1,
SQGDP2-1,37000,North Carolina,2021Q4,Millions of current dollars,6,689250.3,
SQGDP2-1,37000,North Carolina,2021Q3,Millions of current dollars,6,666499.0,
SQGDP2-1,37000,North Carolina,2021Q2,Millions of current dollars,6,653034.1,
SQGDP2-1,37000,North Carolina,2021Q1,Millions of current dollars,6,634435.6,
SQGDP2-1,37000,North Carolina,2020Q4,Millions of current dollars,6,618886.8,
SQGDP2-1,37000,North Carolina,2020Q3,Millions of current dollars,6,612200.5,
SQGDP2-1,37000,North Carolina,2020Q2,Millions of current dollars,6,562858.8,
SQGDP2-1,37000,North Carolina,2020Q1,Millions of current dollars,6,606961.7,
SQGDP2-1,37000,North Carolina,2019Q4,Millions of current dollars,6,605808.5,
SQGDP2-1,37000,North Carolina,2019Q3,Millions of current dollars,6,596962.5,
SQGDP2-1,37000,North Carolina,2019Q2,Millions of current dollars,6,587013.3,
SQGDP2-1,37000,North Carolina,2019Q1,Millions of current dollars,6,580014.4,
SQGDP2-1,37000,North Carolina,2018Q4,Millions of current dollars,6,574380.1,
SQGDP2-1,37000,North Carolina,2018Q3,Millions of current dollars,6,569581.5,
SQGDP2-1,37000,North Carolina,2018Q2,Millions of current dollars,6,568003.3,
SQGDP2-1,38000,North Dakota,2018Q2,Millions of current dollars,6,60285.0,
SQGDP2-1,38000,North Dakota,2018Q1,Millions of current dollars,6,59219.0,
SQGDP2-1,38000,North Dakota,2012Q2,Millions of current dollars,6,51763.1,
SQGDP2-1,38000,North Dakota,2012Q1,Millions of current dollars,6,48885.9,
SQGDP2-1,38000,North Dakota,2011Q4,Millions of current dollars,6,45348.9,
SQGDP2-1,38000,North Dakota,2011Q3,Millions of current dollars,6,42086.5,
SQGDP2-1,38000,North Dakota,2011Q2,Millions of current dollars,6,40393.3,
SQGDP2-1,38000,North Dakota,2011Q1,Millions of current dollars,6,38579.7,
SQGDP2-1,38000,North Dakota,2010Q4,Millions of current dollars,6,37264.5,
SQGDP2-1,38000,North Dakota,2010Q3,Millions of current dollars,6,36009.4,
SQGDP2-1,38000,North Dakota,2010Q2,Millions of current dollars,6,35148.4,
SQGDP2-1,38000,North Dakota,2010Q1,Millions of current dollars,6,34185.0,
SQGDP2-1,38000,North Dakota,2017Q4,Millions of current dollars,6,57583.7,
SQGDP2-1,38000,North Dakota,2017Q3,Millions of current dollars,6,56590.0,
SQGDP2-1,38000,North Dakota,2017Q2,Millions of current dollars,6,56729.5,
SQGDP2-1,38000,North Dakota,2017Q1,Millions of current dollars,6,55217.6,
SQGDP2-1,38000,North Dakota,2016Q4,Millions of current dollars,6,53510.5,
SQGDP2-1,38000,North Dakota,2016Q3,Millions of current dollars,6,52762.8,
SQGDP2-1,38000,North Dakota,2016Q2,Millions of current dollars,6,51985.6,
SQGDP2-1,38000,North Dakota,2016Q1,Millions of current dollars,6,52406.2,
SQGDP2-1,38000,North Dakota,2015Q4,Millions of current dollars,6,55070.0,
SQGDP2-1,38000,North Dakota,2015Q3,Millions of current dollars,6,56239.9,
SQGDP2-1,38000,North Dakota,2015Q2,Millions of current dollars,6,57630.6,
SQGDP2-1,38000,North Dakota,2015Q1,Millions of current dollars,6,58868.3,
SQGDP2-1,38000,North Dakota,2014Q4,Millions of current dollars,6,62588.1,
SQGDP2-1,38000,North Dakota,2014Q3,Millions of current dollars,6,62376.2,
SQGDP2-1,38000,North Dakota,2014Q2,Millions of current dollars,6,61384.4,
SQGDP2-1,38000,North Dakota,2014Q1,Millions of current dollars,6,58084.6,
SQGDP2-1,38000,North Dakota,2013Q4,Millions of current dollars,6,56091.0,
SQGDP2-1,38000,North Dakota,2013Q3,Millions of current dollars,6,56034.9,
SQGDP2-1,38000,North Dakota,2013Q2,Millions of current dollars,6,54203.4,
SQGDP2-1,38000,North Dakota,2013Q1,Millions of current dollars,6,53178.5,
SQGDP2-1,38000,North Dakota,2012Q4,Millions of current dollars,6,54369.6,
SQGDP2-1,38000,North Dakota,2012Q3,Millions of current dollars,6,53297.6,
SQGDP2-1,38000,North Dakota,2023Q4,Millions of current dollars,6,80061.5,
SQGDP2-1,38000,North Dakota,2023Q3,Millions of current dollars,6,78827.7,
SQGDP2-1,38000,North Dakota,2023Q2,Millions of current dollars,6,76592.4,
